X,Y,osm_id,code,fclass,name,Diff,icon_url
-5.0265134,7.6728979,"4148995359","3103",christian_evangelical,Église MEDN,Eglise,./0.png
-5.00444,7.70842,"4226890115","3100",christian,Salle du Royaume des Témoins de Jéhovah,Eglise,./0.png
-4.075921,5.3515939,"4247063056","3100",christian,Église Evangelique du Réveil de Côte d'Ivoire,Eglise,./0.png
-4.1996271,6.6523667,"4256863961","3107",christian_protestant,Église Methodiste Unie,Eglise,./0.png
-4.2093267,6.6516769,"4256941294","3300",muslim,Grand Mosquée,Mosquee,./1.png
-8.1014559,7.8666929,"4269762401","3100",christian,,Eglise,./0.png
-8.1024384,7.868082,"4269762403","3300",muslim,Grande Mosquée de Sipilou,Mosquee,./1.png
-8.1042918,7.8629646,"4269762406","3300",muslim,,Mosquee,./1.png
-8.1024773,7.8636289,"4269762407","3300",muslim,,Mosquee,./1.png
-4.105892,5.3226201,"4295496170","3103",christian_evangelical,Medad Prosperity,Eglise,./0.png
-4.1057526,5.3220619,"4295496172","3100",christian,Église Advantiste du 7e jour,Eglise,./0.png
-4.1046368,5.3214049,"4295496173","3103",christian_evangelical,Église betel,Eglise,./0.png
-4.1039555,5.3214824,"4295496174","3103",christian_evangelical,Église du christianisme celestre,Eglise,./0.png
-7.3530307,6.7479248,"4302127890","3300",muslim,Mosque,Mosquee,./1.png
-6.430214,6.9095519,"4315983012","3100",christian,Paroisse Saint Luc,Eglise,./0.png
-3.9738021,5.3933649,"4323509304","3100",christian,Ministère de la Montagne de Feu et de Miracles,Eglise,./0.png
-3.9770389,5.2975644,"4341911189","3301",muslim_sunni,Mosquée Marcory Sicogi,Mosquee,./1.png
-5.9420316,6.1396941,"4361681693","3100",christian,Église de Jésus-Christ des Saints des Derniers Jours - Gagnoa district,Eglise,./0.png
-3.9946232,5.4299277,"4364640192","3300",muslim,Mosqué de Belleville,Mosquee,./1.png
-3.73205,5.2129233,"4384678396","3100",christian,Église de Pentecôte de Côte d'Ivoire (EPCI),Eglise,./0.png
-3.9644532,5.3008209,"4385509904","3301",muslim_sunni,Mosquée Rahman,Mosquee,./1.png
-5.036847,7.7074687,"4389942556","3300",muslim,,Mosquee,./1.png
-5.0191602,7.688741,"4389970013","3300",muslim,,Mosquee,./1.png
-4.2120561,5.9306893,"4391693011","3100",christian,Paroisse St Jean Vianney,Eglise,./0.png
-3.9907592,5.3087143,"4401405121","3100",christian,,Eglise,./0.png
-5.0957442,7.0504153,"4407499001","3100",christian,,Eglise,./0.png
-3.7916075,5.3500527,"4413132213","3100",christian,Temple John Ahui de M'batto-Bouaké,Eglise,./0.png
-5.0923286,8.140781,"4418675494","3102",christian_catholic,Cathédrale de Katiola,Eglise,./0.png
-5.0260065,7.6740638,"4430914989","3103",christian_evangelical,Mission Évangélique le Rocher des Siècles,Eglise,./0.png
-5.0246311,7.6737261,"4431035189","3103",christian_evangelical,Assemblée du Ministère de l'Évangile,Eglise,./0.png
-5.0252815,7.6747446,"4431035193","3103",christian_evangelical,Église Biblique de la Vie Profonde,Eglise,./0.png
-5.023315,7.6719839,"4431035194","3100",christian,,Eglise,./0.png
-5.0751856,7.6774598,"4434492409","3300",muslim,Mosquée Campus 2 Uao,Mosquee,./1.png
-5.0379738,7.6891613,"4436185657","3103",christian_evangelical,Église Apostolique de Côte d'Ivoire,Eglise,./0.png
-5.0351336,7.689082,"4436413752","3300",muslim,,Mosquee,./1.png
-5.0343549,7.6928064,"4436470087","3300",muslim,Mosquée du Petit Marché Koko,Mosquee,./1.png
-5.9412599,6.1427702,"4459095327","3100",christian,MEG VIE,Eglise,./0.png
-3.4992859,6.7304541,"4464753292","3301",muslim_sunni,Mosqué de la Cité Relais,Mosquee,./1.png
-7.3365528,6.7291271,"4476880536","3103",christian_evangelical,Eglise Evengelique des Assemblées de Dieu de CI,Eglise,./0.png
-7.3328406,6.7444473,"4476880537","3103",christian_evangelical,Eglise Evengelique des Assemblées de Dieu,Eglise,./0.png
-7.3465739,6.7458933,"4477215078","3300",muslim,Grande mosquée de Duékoué,Mosquee,./1.png
-4.0694375,5.3433059,"4480568775","3100",christian,Mission Évangélique Béthel Délivrance,Eglise,./0.png
-4.0353156,5.3510182,"4485187393","3300",muslim,Mosquée Salam 1,Mosquee,./1.png
-4.0137846,5.446755,"4485187397","3100",christian,Église Évangélique des assemblées de dieu Bethel Abodo Akeikoi,Eglise,./0.png
-4.0236809,5.4294935,"4485187403","3300",muslim,Mosquée Blanche,Mosquee,./1.png
-4.0078132,5.45139,"4485201600","3100",christian,Paroisse Saint Marc Abobo Akeikoi Extension,Eglise,./0.png
-4.0326205,5.3504754,"4485222090","3300",muslim,Mosquée Itihao,Mosquee,./1.png
-4.0344079,5.3500771,"4485222091","3100",christian,Paroisse Saint Joseph Artisan d’Attecoubé,Eglise,./0.png
-4.0200012,5.3508791,"4485222191","3300",muslim,Mosquée Mankono 2,Mosquee,./1.png
-5.9512596,6.1478268,"4485781697","3103",christian_evangelical,MIDENAP,Eglise,./0.png
-5.0308118,7.6889479,"4504039089","3301",muslim_sunni,Mosquée Issa Keita,Mosquee,./1.png
-3.9320108,5.391689,"4512162389","3102",christian_catholic,Cappelle Saint Jean Paul II,Eglise,./0.png
-3.9972782,5.3647013,"4515449402","3100",christian,Église du Plein Évangile,Eglise,./0.png
-3.2001873,7.1256071,"4535697296","3102",christian_catholic,Mission Catholique Paroisse Saint Maurice,Eglise,./0.png
-6.4409651,6.8892669,"4542901862","3102",christian_catholic,Centre d'Accueil Diocesain (CAD),Eglise,./0.png
-6.6464105,4.7738628,"4544859094","3100",christian,Église Assemblées de Dieu - Seweke Peniel,Eglise,./0.png
-6.5965974,6.8416264,"4546183713","3300",muslim,,Mosquee,./1.png
-6.4950336,6.8752221,"4546184126","3100",christian,Église la Mission Evangélique des Alliances Chrétienne (CMA),Eglise,./0.png
-6.765666,6.7954975,"4546641069","3300",muslim,,Mosquee,./1.png
-6.8037467,6.7842658,"4546784737","3300",muslim,,Mosquee,./1.png
-3.9928889,5.4158872,"4550858993","3100",christian,Sœurs Saints Cœurs de Jésus et de Marie,Eglise,./0.png
-4.1859715,5.4684946,"4615915769","3100",christian,Église catholique St Michel,Eglise,./0.png
-4.186111,5.4694345,"4615915770","3105",christian_methodist,Église Méthodiste Unie Emmanuel,Eglise,./0.png
-4.1112129,5.3373406,"4666234426","3100",christian,,Eglise,./0.png
-4.2797736,5.2189942,"4669279818","3100",christian,,Eglise,./0.png
-5.9432068,6.1288391,"4676814137","3100",christian,Eglise Universelle du royaume de Dieu,Eglise,./0.png
-5.9420449,6.1455872,"4676907464","3100",christian,Église Baptiste Missionnaire,Eglise,./0.png
-6.6422947,4.7439017,"4720865790","3301",muslim_sunni,Mosquée Hamza Lac Pavé,Mosquee,./1.png
-4.0742074,5.351517,"4728283593","3100",christian,Église Évangélique des Assemblées de Dieu Yopougon gare,Eglise,./0.png
-6.2554403,8.9481783,"4729394783","3102",christian_catholic,Paroisse St Paul de Dianra,Eglise,./0.png
-6.6653165,4.7653993,"4737261453","3100",christian,,Eglise,./0.png
-4.0208941,5.3436599,"4764592390","3100",christian,,Eglise,./0.png
-6.6655857,4.76545,"4779371537","3103",christian_evangelical,Eglise Evangelique Des Assemblées de Dieu Eglise de Zimbabwe,Eglise,./0.png
-4.4994415,7.0630132,"4783619821","3301",muslim_sunni,,Mosquee,./1.png
-3.9309643,5.3921011,"4796962325","3105",christian_methodist,Église Méthodiste,Eglise,./0.png
-3.9329744,5.3914062,"4797008421","3100",christian,Église Évangélique,Eglise,./0.png
-3.933535,5.3912608,"4816399121","3301",muslim_sunni,,Mosquee,./1.png
-3.9757076,5.3939138,"4819860681","3100",christian,Église Protestante Baptise Oeuvre et Mission de Angré,Eglise,./0.png
-4.0843645,6.8331911,"4830723580","3100",christian,,Eglise,./0.png
-6.6355439,4.7496318,"4831170462","3300",muslim,Mosquée Balmer Cité,Mosquee,./1.png
-6.6679811,7.9543657,"4874601821","3301",muslim_sunni,Mosquée Tidjianiya Séguéla,Mosquee,./1.png
-3.9360332,5.3676283,"4880721121","3100",christian,Paroisse St Paul de Faya,Eglise,./0.png
-4.0312875,5.4388556,"4886182693","3100",christian,Paroisse Saint Jean Baptist d’Avocatier,Eglise,./0.png
-4.0397954,5.4303331,"4886182694","3100",christian,Eglise Catholique Saint Esprit Consolateur Anonkoua 3,Eglise,./0.png
-7.5320666,7.405272,"4895036329","3301",muslim_sunni,Mosquée de Tchad (Grand Gbapleu),Mosquee,./1.png
-7.5302315,7.4081329,"4895045222","3301",muslim_sunni,Mosquée Grand Gbapleu,Mosquee,./1.png
-3.5203237,5.2828048,"4897126711","3102",christian_catholic,,Eglise,./0.png
-3.9874038,5.4140872,"4929413321","3100",christian,Paroisse Sainte Dorothée,Eglise,./0.png
-7.5258408,7.4068018,"4929594521","3301",muslim_sunni,Mosquée Ar Rahman,Mosquee,./1.png
-4.0636983,5.3315197,"4944137621","3100",christian,Siege de l'Eglise Protestante Baptiste Oeuvres et Missions,Eglise,./0.png
-3.938925,5.3741806,"4964792522","3100",christian,Notre dame de l'esperance,Eglise,./0.png
-4.1874389,5.4656034,"4964966492","3103",christian_evangelical,Eglise Réveil,Eglise,./0.png
-4.0909166,5.3554396,"4966413052","3100",christian,Église CMA de Port-Bouët II,Eglise,./0.png
-3.9598833,5.3745483,"4966627921","3100",christian,Assemblées de Dieu Temple des Oliviers,Eglise,./0.png
-3.9975013,5.3717233,"4977796724","3100",christian,Alliance Biblique Missionnaire,Eglise,./0.png
-3.9865659,5.3031388,"5020447749","3100",christian,Église Sainte Thérèse,Eglise,./0.png
-4.1120833,5.3183267,"5072928826","3300",muslim,Mosquée Al Fourquane,Mosquee,./1.png
-4.0817189,5.3014544,"5096061336","3100",christian,Le temple Sinaï,Eglise,./0.png
-6.6190032,6.2284613,"5105344022","3100",christian,Chapelle catholique de Gbazoa,Eglise,./0.png
-3.9712089,5.3701859,"5118343033","3103",christian_evangelical,Église Évangélique du Réveil Internationale de Bonoumin,Eglise,./0.png
-3.9407481,5.3286089,"5133830582","3301",muslim_sunni,Mosquée de la Cité Eden,Mosquee,./1.png
-3.9164589,5.3280444,"5139873123","3100",christian,Église catholique Notre Dame de Lourdes,Eglise,./0.png
-3.9171013,5.3302074,"5139882321","3100",christian,"Église évangélique des assemblée de Dieu, temple de la vie",Eglise,./0.png
-3.9544085,5.296869,"5140754522","3100",christian,Mission Évangélique du Buisson Ardent (Meba),Eglise,./0.png
-3.9665763,5.2917284,"5141087250","3300",muslim,Grande mosquée de Koumassi,Mosquee,./1.png
-3.9476881,5.3608836,"5144076624","3102",christian_catholic,Chapelle,Eglise,./0.png
-5.0724542,6.2786727,"5162677370","3100",christian,Saint Lambert de Taabo,Eglise,./0.png
-3.8803169,5.3557032,"5174437039","3103",christian_evangelical,Eglise CMA,Eglise,./0.png
-3.9112804,5.3748771,"5175519573","3102",christian_catholic,Paroisse Christ Roi des Cités de Kessé,Eglise,./0.png
-5.0458635,7.7190465,"5176083226","3100",christian,Témoins de Jéhovah,Eglise,./0.png
-5.052852,7.7035686,"5176106769","3102",christian_catholic,Église Catholique Archidiocese de Bouaké,Eglise,./0.png
-3.9090027,5.2415051,"5205027173","3100",christian,Église neo-apostolique,Eglise,./0.png
-3.7231904,5.2217123,"5205116148","3100",christian,Paroisse Saint Antoine de Padoue de Moossou,Eglise,./0.png
-6.6752802,4.7681116,"5209368528","3100",christian,Cathédrale de San-Pédro,Eglise,./0.png
-6.6719714,4.7704664,"5209368529","3100",christian,Église protestante CMA,Eglise,./0.png
-3.9855749,5.372626,"5209368542","3100",christian,Église CMA Cocody Vallon,Eglise,./0.png
-6.6317656,4.7462981,"5209368589","3100",christian,Église catholique de la cité,Eglise,./0.png
-4.0600716,5.3278878,"5209368935","3100",christian,Église CMA de Yopougon Camp militaire,Eglise,./0.png
-6.6295015,4.748122,"5209368937","3100",christian,Église méthodiste de la cité,Eglise,./0.png
-3.9613282,7.0513047,"5209368958","3100",christian,Église CMA Baoulekro,Eglise,./0.png
-5.2687491,6.819281,"5209369727","3100",christian,Église CMA de N’zuessi et Institut Pasteur de Yamoussoukro,Eglise,./0.png
-3.9572346,7.0577176,"5209369736","3300",muslim,Grande mosquée de Daoukro,Mosquee,./1.png
-4.1079699,5.3131734,"5221774366","3100",christian,La maison de la manifestation de la gloire de Dieu,Eglise,./0.png
-5.2554492,6.8401116,"5223421721","3100",christian,Église Méthodiste Unie Yamoussoukro Jérusalem,Eglise,./0.png
-3.9872699,5.389523,"5255033711","3100",christian,Holy Heart of Jesus,Eglise,./0.png
-4.1107168,5.3152767,"5263856230","3100",christian,Mission évangélique pour tous,Eglise,./0.png
-5.6012952,9.4771937,"5268207721","3100",christian,Église catholique de Natio Kobadara,Eglise,./0.png
-6.0763713,8.5621036,"5273446521","3100",christian,Chapelle catholique de Missidougou,Eglise,./0.png
-4.0030781,5.442352,"5307294324","3300",muslim,,Mosquee,./1.png
-4.0139375,5.4269929,"5342862127","3300",muslim,,Mosquee,./1.png
-3.8814971,5.3549047,"5376135985","3100",christian,Harriste,Eglise,./0.png
-3.9334588,5.3809596,"5377652121","3100",christian,Mission Efrata,Eglise,./0.png
-3.8852204,5.3486432,"5378246221","3100",christian,Église Évangélique Presbytérienne,Eglise,./0.png
-4.0504763,5.4999651,"5403434018","3100",christian,,Eglise,./0.png
-4.0599234,5.3234054,"5405442418","3100",christian,Ebna,Eglise,./0.png
-4.1118996,5.3115128,"5454128789","3100",christian,Mpirva,Eglise,./0.png
-4.1124393,5.3130452,"5454129633","3102",christian_catholic,Saint Thomas Apôtre,Eglise,./0.png
-5.9429721,6.1248943,"5460269732","3100",christian,Cathédrale Sainte Anne,Eglise,./0.png
-5.0277341,7.6474147,"5487067920","3300",muslim,Mosquée Djanatoul Firdaws,Mosquee,./1.png
-5.0262072,7.6794279,"5491589089","3100",christian,L'Église Chrétienne Rachetée de Dieu,Eglise,./0.png
-5.0099429,7.6878803,"5491602471","3100",christian,Église de Jésus-Christ des Saints des Derniers Jours,Eglise,./0.png
-3.1759717,5.1847575,"5499519766","3100",christian,Eglise Catholique Saint Michel Archange d'Akounougbé,Eglise,./0.png
-3.181224,5.1859778,"5499519774","3100",christian,Église Évangélique des Assemblées de Dieu d'Akounougbé,Eglise,./0.png
-5.0407633,7.7015866,"5508884623","3103",christian_evangelical,Temple De La Grâce,Eglise,./0.png
-5.0452566,7.7021953,"5508892695","3103",christian_evangelical,Eglise Union des Eglises Evangeliques Services et Oeuvres de Côte d'Ivoire,Eglise,./0.png
-5.0353767,7.7052776,"5533782661","3103",christian_evangelical,Eglise Protestante Évangélique CMA. CI de Kamonoukro,Eglise,./0.png
-5.0302657,7.703334,"5533782663","3103",christian_evangelical,Église Évangélique des Assemblées de Dieu,Eglise,./0.png
-5.0286444,7.6990613,"5533782672","3301",muslim_sunni,,Mosquee,./1.png
-5.0249362,7.7093464,"5533790710","3300",muslim,,Mosquee,./1.png
-5.0265773,7.7021475,"5534277594","3300",muslim,,Mosquee,./1.png
-5.0269653,7.7007547,"5534300422","3100",christian,Association de l'Église Baptiste en Côte d'Ivoire,Eglise,./0.png
-5.0296554,7.6917156,"5540846170","3302",muslim_shia,Mosquée Moussa Diabaté,Mosquee,./1.png
-5.0295577,7.6931458,"5540846175","3103",christian_evangelical,Église de Jésus-Christ Montagne de Sion,Eglise,./0.png
-5.0238794,7.7049182,"5540901797","3300",muslim,Mosquée Lama Bamba,Mosquee,./1.png
-5.0376716,7.6934345,"5540928407","3300",muslim,Mosquée de La Casse Ferraille,Mosquee,./1.png
-5.0387984,7.6888679,"5540928410","3103",christian_evangelical,Mission Apostolique et Prophétique de Côte d'Ivoire,Eglise,./0.png
-5.0389434,7.6858998,"5540928412","3103",christian_evangelical,Mission Internationale d'Evangélisation et de Délivrance des Âmes,Eglise,./0.png
-5.0311502,7.7022309,"5542486244","3300",muslim,,Mosquee,./1.png
-5.0284539,7.7055375,"5542501206","3102",christian_catholic,Notre-Dame de Nazareth,Eglise,./0.png
-5.0277525,7.7042617,"5542501207","3103",christian_evangelical,Église Évangélique des Assemblées de Dieu,Eglise,./0.png
-5.0373443,7.6847856,"5545512457","3300",muslim,,Mosquee,./1.png
-5.0375935,7.6853114,"5545512458","3103",christian_evangelical,Église Evangélique des Assemblées de Dieu : Bouaké-Koko,Eglise,./0.png
-5.0378269,7.6854506,"5545512459","3100",christian,Salle du Royaume des Témoins de Jéhovah,Eglise,./0.png
-5.035144,7.6844402,"5545542956","3300",muslim,Mosquée Bilal de la Cité Ran,Mosquee,./1.png
-5.0318134,7.6916028,"5545575711","3301",muslim_sunni,,Mosquee,./1.png
-5.032143,7.6871838,"5545575714","3300",muslim,Zaouia de Koko Ran,Mosquee,./1.png
-5.0372911,7.6897826,"5545617384","3103",christian_evangelical,Ministère de la Montagne de Feu et des Miracles,Eglise,./0.png
-5.0360674,7.6913017,"5545617387","3100",christian,Église Protestante Baptiste Œuvres et Missions Internationales,Eglise,./0.png
-5.0351192,7.695867,"5545617388","3301",muslim_sunni,,Mosquee,./1.png
-5.0388099,7.6894816,"5545633073","3103",christian_evangelical,Église Evangélique Internationale Foursquare,Eglise,./0.png
-5.0377357,7.6962584,"5545633091","3300",muslim,Mosquée Odiennekourani,Mosquee,./1.png
-5.0284686,7.6963408,"5545637904","3301",muslim_sunni,,Mosquee,./1.png
-5.0277472,7.7133891,"5545639323","3300",muslim,,Mosquee,./1.png
-5.0286122,7.7126476,"5545639326","3300",muslim,,Mosquee,./1.png
-5.0304441,7.7087736,"5545639339","3300",muslim,,Mosquee,./1.png
-5.0321594,7.7069768,"5545639340","3300",muslim,,Mosquee,./1.png
-5.0346639,7.686361,"5545644427","3103",christian_evangelical,Ministère Évangélique de la Faveur Divine,Eglise,./0.png
-5.0286658,7.7016515,"5545659796","3300",muslim,,Mosquee,./1.png
-5.0305621,7.699959,"5545659802","3300",muslim,,Mosquee,./1.png
-5.0303784,7.7173149,"5545667120","3300",muslim,,Mosquee,./1.png
-5.0305796,7.7161613,"5545668129","3300",muslim,,Mosquee,./1.png
-5.0367969,7.7066087,"5545668147","3300",muslim,,Mosquee,./1.png
-5.0323015,7.7085809,"5545668148","3300",muslim,,Mosquee,./1.png
-5.0284291,7.6893201,"5545698603","3300",muslim,,Mosquee,./1.png
-5.0287449,7.7217483,"5545764091","3300",muslim,,Mosquee,./1.png
-5.0290169,7.7083207,"5545818020","3300",muslim,Mosquée Imam Moumounian Haquoa,Mosquee,./1.png
-5.0287798,7.7026217,"5545819329","3300",muslim,Mosquée de l'Entente,Mosquee,./1.png
-5.0493979,7.7036471,"5546086759","3300",muslim,,Mosquee,./1.png
-5.0514317,7.708355,"5546087707","3300",muslim,,Mosquee,./1.png
-5.046333,7.7003398,"5546115980","3300",muslim,,Mosquee,./1.png
-5.0433292,7.7086678,"5546119961","3300",muslim,,Mosquee,./1.png
-5.043756,7.7103629,"5546119963","3100",christian,Mission Baptiste Biblique Temple Bethesda,Eglise,./0.png
-5.0383003,7.7127233,"5546618611","3300",muslim,,Mosquee,./1.png
-5.0305232,7.7122927,"5546647127","3300",muslim,,Mosquee,./1.png
-5.0327636,7.7115811,"5546647133","3300",muslim,,Mosquee,./1.png
-5.0332732,7.7131831,"5546647142","3300",muslim,,Mosquee,./1.png
-5.0400476,7.6833436,"5547312403","3300",muslim,,Mosquee,./1.png
-5.0285827,7.6881459,"5547609551","3102",christian_catholic,Cathédrale Sainte-Thérèse de l'Enfant Jésus,Eglise,./0.png
-5.0259342,7.7134288,"5548273159","3300",muslim,,Mosquee,./1.png
-5.0310516,7.727654,"5548393021","3300",muslim,,Mosquee,./1.png
-5.0300438,7.7277351,"5548393022","3300",muslim,,Mosquee,./1.png
-5.0356952,7.7252434,"5548393026","3300",muslim,Mosquée El Hadj Dodo Yeo,Mosquee,./1.png
-5.0363953,7.7231848,"5548393027","3300",muslim,,Mosquee,./1.png
